File,Line,Begin Offset,End Offset,Type
train_document.txt,6880,25,49,Plot
train_document.txt,6880,51,55,Character_Name
train_document.txt,6880,57,59,Plot
train_document.txt,6880,61,64,Character_Name
train_document.txt,6880,66,101,Plot
train_document.txt,6881,5,8,Year
train_document.txt,6881,10,23,Actor
train_document.txt,6881,31,110,Plot
train_document.txt,6882,5,8,Year
train_document.txt,6882,10,20,Director
train_document.txt,6882,22,29,Genre
train_document.txt,6882,53,97,Plot
train_document.txt,6883,5,8,Year
train_document.txt,6883,10,14,Genre
train_document.txt,6883,33,48,Director
train_document.txt,6883,59,69,Actor
train_document.txt,6883,74,82,Character_Name
train_document.txt,6883,84,98,Plot
train_document.txt,6884,5,8,Year
train_document.txt,6884,19,29,Actor
train_document.txt,6884,43,87,Award
train_document.txt,6885,5,8,Year
train_document.txt,6885,10,21,Director
train_document.txt,6885,23,36,Genre
train_document.txt,6885,52,92,Plot
train_document.txt,6886,5,8,Year
train_document.txt,6886,10,25,Director
train_document.txt,6886,27,51,Award
train_document.txt,6886,62,86,Actor
train_document.txt,6886,92,103,Actor
train_document.txt,6887,5,8,Year
train_document.txt,6887,10,25,Director
train_document.txt,6887,27,32,Genre
train_document.txt,6887,48,81,Actor
train_document.txt,6887,87,106,Actor
train_document.txt,6888,5,8,Year
train_document.txt,6888,10,19,Director
train_document.txt,6888,33,90,Plot
train_document.txt,6889,5,8,Year
train_document.txt,6889,10,22,Director
train_document.txt,6890,5,8,Year
train_document.txt,6890,10,20,Director
train_document.txt,6890,22,29,Genre
train_document.txt,6890,31,106,Plot
train_document.txt,6891,5,8,Year
train_document.txt,6891,10,24,Director
train_document.txt,6891,26,31,Genre
train_document.txt,6891,41,79,Actor
train_document.txt,6891,85,97,Actor
train_document.txt,6892,5,8,Year
train_document.txt,6892,10,23,Director
train_document.txt,6892,25,39,Award
train_document.txt,6892,55,81,Actor
train_document.txt,6892,87,96,Actor
train_document.txt,6893,5,8,Year
train_document.txt,6893,10,20,Genre
train_document.txt,6893,30,43,Actor
train_document.txt,6893,48,59,Plot
train_document.txt,6893,61,74,Character_Name
train_document.txt,6893,80,91,Actor
train_document.txt,6893,96,98,Plot
train_document.txt,6894,5,8,Year
train_document.txt,6894,10,19,Genre
train_document.txt,6894,34,47,Actor
train_document.txt,6894,54,70,Plot
train_document.txt,6894,77,86,Actor
train_document.txt,6894,93,98,Plot
train_document.txt,6895,5,8,Year
train_document.txt,6895,10,15,Genre
train_document.txt,6895,39,101,Plot
train_document.txt,6896,5,8,Year
train_document.txt,6896,10,39,Genre
train_document.txt,6896,50,86,Origin
train_document.txt,6897,5,8,Year
train_document.txt,6897,10,20,Director
train_document.txt,6897,22,45,Genre
train_document.txt,6897,56,80,Actor
train_document.txt,6897,86,97,Actor
train_document.txt,6898,5,8,Year
train_document.txt,6898,10,22,Director
train_document.txt,6898,24,38,Genre
train_document.txt,6898,68,76,Actor
train_document.txt,6898,82,90,Actor
train_document.txt,6899,5,8,Year
train_document.txt,6899,10,24,Director
train_document.txt,6899,26,31,Genre
train_document.txt,6899,33,119,Plot
train_document.txt,6900,5,8,Year
train_document.txt,6900,27,111,Plot
train_document.txt,6901,5,8,Year
train_document.txt,6901,10,24,Genre
train_document.txt,6901,32,42,Actor
train_document.txt,6901,49,56,Actor
train_document.txt,6902,5,8,Year
train_document.txt,6902,10,20,Actor
train_document.txt,6902,22,32,Genre
train_document.txt,6902,45,70,Award
train_document.txt,6902,80,93,Actor
train_document.txt,6903,5,8,Year
train_document.txt,6903,10,27,Actor
train_document.txt,6903,51,129,Plot
train_document.txt,6904,5,8,Year
train_document.txt,6904,10,22,Director
train_document.txt,6904,24,38,Genre
train_document.txt,6904,50,64,Actor
train_document.txt,6904,87,103,Plot
train_document.txt,6905,5,8,Year
train_document.txt,6905,10,14,Director
train_document.txt,6905,20,28,Director
train_document.txt,6905,47,72,Award
train_document.txt,6905,82,98,Actor
train_document.txt,6906,5,8,Year
train_document.txt,6906,10,21,Genre
train_document.txt,6906,31,40,Actor
train_document.txt,6906,45,55,Character_Name
train_document.txt,6906,61,71,Actor
train_document.txt,6906,80,94,Plot
train_document.txt,6907,5,8,Year
train_document.txt,6907,10,21,Director
train_document.txt,6907,38,51,Actor
train_document.txt,6907,57,67,Actor
train_document.txt,6907,72,95,Plot
train_document.txt,6908,5,8,Year
train_document.txt,6908,41,65,Quote
train_document.txt,6909,5,8,Year
train_document.txt,6909,10,22,Director
train_document.txt,6909,38,54,Actor
train_document.txt,6909,69,91,Quote
train_document.txt,6910,5,8,Year
train_document.txt,6910,10,17,Director
train_document.txt,6910,19,26,Genre
train_document.txt,6910,37,49,Actor
train_document.txt,6910,55,66,Actor
train_document.txt,6910,71,119,Plot
train_document.txt,6911,5,8,Year
train_document.txt,6911,25,37,Actor
train_document.txt,6911,42,116,Plot
train_document.txt,6912,5,8,Year
train_document.txt,6912,10,24,Genre
train_document.txt,6912,35,49,Actor
train_document.txt,6912,91,120,Award
train_document.txt,6913,5,8,Year
train_document.txt,6913,10,25,Director
train_document.txt,6913,27,29,Genre
train_document.txt,6913,44,76,Actor
train_document.txt,6913,82,93,Actor
train_document.txt,6914,5,8,Year
train_document.txt,6914,10,15,Genre
train_document.txt,6914,31,39,Actor
train_document.txt,6914,45,57,Actor
train_document.txt,6914,92,100,Actor
train_document.txt,6915,5,8,Year
train_document.txt,6915,21,33,Actor
train_document.txt,6915,35,89,Plot
train_document.txt,6916,5,8,Year
train_document.txt,6916,10,21,Director
train_document.txt,6916,23,41,Genre
train_document.txt,6916,48,92,Origin
train_document.txt,6917,5,8,Year
train_document.txt,6917,10,19,Director
train_document.txt,6917,21,26,Genre
train_document.txt,6917,36,79,Actor
train_document.txt,6917,85,98,Actor
train_document.txt,6918,5,8,Year
train_document.txt,6918,16,46,Origin
train_document.txt,6918,57,88,Plot
train_document.txt,6919,5,8,Year
train_document.txt,6919,22,38,Actor
train_document.txt,6919,43,51,Character_Name
train_document.txt,6919,53,87,Plot
train_document.txt,6920,5,8,Year
train_document.txt,6920,10,21,Director
train_document.txt,6920,23,34,Genre
train_document.txt,6920,44,78,Actor
train_document.txt,6920,84,94,Actor
train_document.txt,6921,5,8,Year
train_document.txt,6921,10,15,Genre
train_document.txt,6921,23,102,Plot
train_document.txt,6922,5,8,Year
train_document.txt,6922,10,21,Director
train_document.txt,6922,40,67,Award
train_document.txt,6922,73,85,Actor
train_document.txt,6922,91,112,Award
train_document.txt,6923,5,8,Year
train_document.txt,6923,10,23,Genre
train_document.txt,6923,33,95,Plot
train_document.txt,6924,5,8,Year
train_document.txt,6924,10,23,Director
train_document.txt,6924,39,51,Actor
train_document.txt,6924,57,69,Actor
train_document.txt,6925,5,8,Year
train_document.txt,6925,10,22,Director
train_document.txt,6925,39,49,Actor
train_document.txt,6925,58,109,Origin
train_document.txt,6926,5,8,Year
train_document.txt,6926,10,14,Director
train_document.txt,6926,16,23,Genre
train_document.txt,6926,37,48,Actor
train_document.txt,6926,68,77,Plot
train_document.txt,6927,5,8,Year
train_document.txt,6927,10,27,Genre
train_document.txt,6927,41,54,Director
train_document.txt,6927,65,119,Plot
train_document.txt,6928,5,8,Year
train_document.txt,6928,10,19,Director
train_document.txt,6928,35,43,Actor
train_document.txt,6928,61,71,Actor
train_document.txt,6929,5,8,Year
train_document.txt,6929,10,24,Director
train_document.txt,6929,26,31,Genre
train_document.txt,6929,44,72,Award
train_document.txt,6929,82,95,Actor
train_document.txt,6930,5,8,Year
train_document.txt,6930,10,20,Genre
train_document.txt,6930,41,99,Plot
train_document.txt,6931,5,8,Year
train_document.txt,6931,10,22,Director
train_document.txt,6931,24,29,Genre
train_document.txt,6931,47,91,Plot
train_document.txt,6932,5,8,Year
train_document.txt,6932,10,19,Director
train_document.txt,6932,21,26,Genre
train_document.txt,6932,34,45,Plot
train_document.txt,6932,47,60,Character_Name
train_document.txt,6932,62,113,Plot
train_document.txt,6933,5,8,Year
train_document.txt,6933,64,122,Plot
train_document.txt,6934,5,8,Year
train_document.txt,6934,10,15,Genre
train_document.txt,6934,39,58,Character_Name
train_document.txt,6934,64,98,Plot
train_document.txt,6935,5,8,Year
train_document.txt,6935,10,22,Genre
train_document.txt,6935,24,103,Plot
train_document.txt,6936,5,8,Year
train_document.txt,6936,10,21,Genre
train_document.txt,6936,40,50,Director
train_document.txt,6936,61,87,Plot
train_document.txt,6937,5,8,Year
train_document.txt,6937,10,21,Director
train_document.txt,6937,23,29,Genre
train_document.txt,6937,37,121,Plot
train_document.txt,6938,5,8,Year
train_document.txt,6938,10,19,Director
train_document.txt,6938,21,57,Genre
train_document.txt,6938,82,91,Actor
train_document.txt,6938,97,110,Actor
train_document.txt,6939,5,8,Year
train_document.txt,6939,10,34,Genre
train_document.txt,6939,65,78,Director
train_document.txt,6939,89,97,Character_Name
train_document.txt,6939,99,111,Plot
train_document.txt,6940,5,8,Year
train_document.txt,6940,10,15,Genre
train_document.txt,6940,28,112,Plot
train_document.txt,6941,5,8,Year
train_document.txt,6941,10,22,Director
train_document.txt,6941,37,76,Actor
train_document.txt,6941,82,97,Actor
train_document.txt,6942,5,8,Year
train_document.txt,6942,10,19,Director
train_document.txt,6942,21,26,Genre
train_document.txt,6942,59,71,Character_Name
train_document.txt,6942,89,95,Character_Name
train_document.txt,6943,5,8,Year
train_document.txt,6943,10,32,Genre
train_document.txt,6943,40,49,Actor
train_document.txt,6943,56,67,Plot
train_document.txt,6944,5,8,Year
train_document.txt,6944,10,15,Genre
train_document.txt,6944,31,41,Actor
train_document.txt,6944,48,72,Relationship
train_document.txt,6944,99,113,Relationship
train_document.txt,6945,5,8,Year
train_document.txt,6945,10,21,Genre
train_document.txt,6945,32,45,Actor
train_document.txt,6945,50,114,Plot
train_document.txt,6946,5,8,Year
train_document.txt,6946,10,22,Director
train_document.txt,6946,24,37,Genre
train_document.txt,6946,39,64,Plot
train_document.txt,6946,76,91,Actor
train_document.txt,6946,97,111,Actor
train_document.txt,6947,5,8,Year
train_document.txt,6947,10,30,Genre
train_document.txt,6947,48,86,Plot
train_document.txt,6947,88,94,Character_Name
train_document.txt,6947,96,128,Plot
train_document.txt,6948,5,8,Year
train_document.txt,6948,10,21,Origin
train_document.txt,6948,23,37,Genre
train_document.txt,6948,47,86,Actor
train_document.txt,6948,92,103,Actor
train_document.txt,6949,5,8,Year
train_document.txt,6949,10,24,Genre
train_document.txt,6949,42,115,Plot
train_document.txt,6950,5,8,Year
train_document.txt,6950,10,21,Director
train_document.txt,6950,36,77,Actor
train_document.txt,6950,83,98,Actor
train_document.txt,6951,5,8,Year
train_document.txt,6951,10,15,Genre
train_document.txt,6951,26,103,Plot
train_document.txt,6952,5,8,Year
train_document.txt,6952,10,14,Genre
train_document.txt,6952,32,41,Plot
train_document.txt,6952,43,65,Character_Name
train_document.txt,6952,67,154,Plot
train_document.txt,6953,5,8,Year
train_document.txt,6953,10,26,Genre
train_document.txt,6953,39,50,Actor
train_document.txt,6953,76,88,Actor
train_document.txt,6954,5,8,Year
train_document.txt,6954,10,23,Director
train_document.txt,6954,25,39,Genre
train_document.txt,6954,49,86,Actor
train_document.txt,6954,92,103,Actor
train_document.txt,6955,5,8,Year
train_document.txt,6955,10,15,Genre
train_document.txt,6955,17,22,Relationship
train_document.txt,6955,30,74,Plot
train_document.txt,6956,5,8,Year
train_document.txt,6956,10,24,Genre
train_document.txt,6956,42,116,Plot
train_document.txt,6957,5,8,Year
train_document.txt,6957,10,22,Director
train_document.txt,6957,36,104,Plot
train_document.txt,6958,5,8,Year
train_document.txt,6958,10,18,Director
train_document.txt,6958,20,25,Genre
train_document.txt,6958,35,74,Actor
train_document.txt,6958,80,95,Actor
train_document.txt,6959,5,8,Year
train_document.txt,6959,10,24,Director
train_document.txt,6959,26,40,Genre
train_document.txt,6959,50,82,Actor
train_document.txt,6959,88,97,Actor
train_document.txt,6960,5,8,Year
train_document.txt,6960,10,23,Director
train_document.txt,6960,39,77,Actor
train_document.txt,6960,83,95,Actor
train_document.txt,6961,5,8,Year
train_document.txt,6961,10,22,Director
train_document.txt,6961,24,36,Genre
train_document.txt,6961,46,79,Actor
train_document.txt,6961,85,98,Actor
train_document.txt,6962,5,8,Year
train_document.txt,6962,28,42,Genre
train_document.txt,6962,53,93,Actor
train_document.txt,6962,99,114,Actor
train_document.txt,6963,5,8,Year
train_document.txt,6963,10,22,Director
train_document.txt,6963,24,36,Genre
train_document.txt,6963,60,82,Actor
train_document.txt,6963,88,99,Actor
train_document.txt,6964,5,8,Year
train_document.txt,6964,10,21,Genre
train_document.txt,6964,35,46,Director
train_document.txt,6964,55,83,Award
train_document.txt,6965,5,8,Year
train_document.txt,6965,16,87,Plot
train_document.txt,6966,5,8,Year
train_document.txt,6966,31,110,Plot
train_document.txt,6967,5,8,Year
train_document.txt,6967,25,63,Plot
train_document.txt,6968,5,8,Year
train_document.txt,6968,26,35,Actor
train_document.txt,6968,41,54,Actor
train_document.txt,6969,5,8,Year
train_document.txt,6969,22,40,Plot
train_document.txt,6969,42,51,Character_Name
train_document.txt,6969,53,95,Plot
train_document.txt,6970,5,8,Year
train_document.txt,6970,10,26,Director
train_document.txt,6970,43,56,Actor
train_document.txt,6970,58,96,Plot
train_document.txt,6971,5,8,Year
train_document.txt,6971,10,19,Director
train_document.txt,6971,21,36,Genre
train_document.txt,6971,46,81,Actor
train_document.txt,6971,87,97,Actor
train_document.txt,6972,5,8,Year
train_document.txt,6972,10,19,Director
train_document.txt,6972,36,108,Plot
train_document.txt,6973,5,8,Year
train_document.txt,6973,10,19,Director
train_document.txt,6973,21,35,Genre
train_document.txt,6973,45,125,Plot
train_document.txt,6974,5,8,Year
train_document.txt,6974,10,23,Director
train_document.txt,6974,25,39,Genre
train_document.txt,6974,49,90,Actor
train_document.txt,6974,96,111,Actor
train_document.txt,6975,5,8,Year
train_document.txt,6975,10,23,Director
train_document.txt,6975,25,44,Genre
train_document.txt,6975,54,78,Actor
train_document.txt,6975,84,96,Actor
train_document.txt,6976,5,8,Year
train_document.txt,6976,10,25,Director
train_document.txt,6976,40,79,Actor
train_document.txt,6976,85,102,Actor
train_document.txt,6977,5,8,Year
train_document.txt,6977,10,24,Genre
train_document.txt,6977,42,114,Plot
train_document.txt,6978,5,8,Year
train_document.txt,6978,10,24,Genre
train_document.txt,6978,38,85,Plot
train_document.txt,6979,5,8,Year
train_document.txt,6979,10,24,Genre
train_document.txt,6979,41,147,Plot
train_document.txt,6980,5,8,Year
train_document.txt,6980,10,24,Genre
train_document.txt,6980,34,102,Plot
train_document.txt,6981,5,8,Year
train_document.txt,6981,10,24,Genre
train_document.txt,6981,35,110,Plot
train_document.txt,6982,5,8,Year
train_document.txt,6982,10,24,Genre
train_document.txt,6982,35,47,Actor
train_document.txt,6982,52,65,Character_Name
train_document.txt,6982,71,85,Actor
train_document.txt,6982,90,102,Character_Name
train_document.txt,6983,5,8,Year
train_document.txt,6983,10,24,Genre
train_document.txt,6983,34,90,Actor
train_document.txt,6983,96,106,Actor
train_document.txt,6984,5,8,Year
train_document.txt,6984,10,29,Genre
train_document.txt,6984,40,52,Actor
train_document.txt,6984,58,72,Actor
train_document.txt,6984,74,92,Plot
train_document.txt,6985,5,8,Year
train_document.txt,6985,10,26,Genre
train_document.txt,6985,34,87,Actor
train_document.txt,6985,93,106,Actor
train_document.txt,6986,5,8,Year
train_document.txt,6986,10,15,Genre
train_document.txt,6986,23,104,Plot
train_document.txt,6987,5,8,Year
train_document.txt,6987,10,15,Relationship
train_document.txt,6987,22,36,Actor
train_document.txt,6987,58,69,Character_Name
train_document.txt,6987,102,114,Quote
train_document.txt,6988,5,8,Year
train_document.txt,6988,10,19,Genre
train_document.txt,6988,36,46,Actor
train_document.txt,6988,60,116,Plot
train_document.txt,6989,5,8,Year
train_document.txt,6989,10,17,Genre
train_document.txt,6989,19,29,Plot
train_document.txt,6989,37,47,Plot
train_document.txt,6989,49,61,Character_Name
train_document.txt,6989,63,138,Plot
train_document.txt,6990,5,8,Year
train_document.txt,6990,10,17,Genre
train_document.txt,6990,28,40,Actor
train_document.txt,6990,51,122,Plot
train_document.txt,6991,5,8,Year
train_document.txt,6991,10,17,Genre
train_document.txt,6991,25,34,Actor
train_document.txt,6991,39,120,Plot
train_document.txt,6992,5,8,Year
train_document.txt,6992,10,19,Director
train_document.txt,6992,21,35,Genre
train_document.txt,6992,58,89,Actor
train_document.txt,6992,95,104,Actor
train_document.txt,6993,5,8,Year
train_document.txt,6993,10,20,Director
train_document.txt,6993,22,36,Genre
train_document.txt,6993,44,120,Plot
train_document.txt,6994,5,8,Year
train_document.txt,6994,10,19,Director
train_document.txt,6994,21,26,Genre
train_document.txt,6994,42,100,Plot
train_document.txt,6995,5,8,Year
train_document.txt,6995,10,25,Genre
train_document.txt,6995,33,98,Plot
train_document.txt,6996,5,8,Year
train_document.txt,6996,10,15,Genre
train_document.txt,6996,31,130,Plot
train_document.txt,6997,5,8,Year
train_document.txt,6997,10,24,Genre
train_document.txt,6997,26,111,Plot
train_document.txt,6998,5,8,Year
train_document.txt,6998,10,24,Genre
train_document.txt,6998,40,161,Plot
train_document.txt,6999,5,8,Year
train_document.txt,6999,10,17,Genre
train_document.txt,6999,48,69,Actor
train_document.txt,6999,75,84,Actor
train_document.txt,7000,5,8,Year
train_document.txt,7000,10,17,Genre
train_document.txt,7000,47,86,Actor
train_document.txt,7000,92,106,Actor
train_document.txt,7001,5,8,Year
train_document.txt,7001,10,20,Director
train_document.txt,7001,31,37,Genre
train_document.txt,7001,54,85,Actor
train_document.txt,7001,91,104,Actor
train_document.txt,7002,5,8,Year
train_document.txt,7002,10,22,Director
train_document.txt,7002,24,29,Genre
train_document.txt,7002,63,121,Plot
train_document.txt,7003,5,8,Year
train_document.txt,7003,10,22,Director
train_document.txt,7003,24,29,Genre
train_document.txt,7003,44,72,Actor
train_document.txt,7003,78,96,Actor
train_document.txt,7004,5,8,Year
train_document.txt,7004,10,24,Director
train_document.txt,7004,26,33,Genre
train_document.txt,7004,63,91,Actor
train_document.txt,7004,97,108,Actor
train_document.txt,7005,5,8,Year
train_document.txt,7005,10,29,Director
train_document.txt,7005,31,36,Genre
train_document.txt,7005,53,78,Actor
train_document.txt,7005,84,99,Actor
train_document.txt,7006,5,8,Year
train_document.txt,7006,10,15,Genre
train_document.txt,7006,32,104,Plot
train_document.txt,7007,5,8,Year
train_document.txt,7007,10,15,Genre
train_document.txt,7007,26,105,Plot
train_document.txt,7008,5,8,Year
train_document.txt,7008,10,20,Genre
train_document.txt,7008,38,49,Actor
train_document.txt,7008,51,102,Plot
train_document.txt,7009,5,8,Year
train_document.txt,7009,10,20,Genre
train_document.txt,7009,31,44,Actor
train_document.txt,7009,49,60,Character_Name
train_document.txt,7009,62,107,Plot
train_document.txt,7010,5,8,Year
train_document.txt,7010,13,27,Genre
train_document.txt,7010,49,93,Plot
train_document.txt,7011,5,8,Year
train_document.txt,7011,10,21,Director
train_document.txt,7011,23,37,Genre
train_document.txt,7011,47,89,Actor
train_document.txt,7011,95,109,Actor
train_document.txt,7012,5,8,Year
train_document.txt,7012,10,21,Director
train_document.txt,7012,37,71,Actor
train_document.txt,7012,77,98,Actor
train_document.txt,7013,5,8,Year
train_document.txt,7013,10,24,Genre
train_document.txt,7013,49,66,Quote
train_document.txt,7013,77,89,Actor
train_document.txt,7013,95,109,Actor
train_document.txt,7014,5,8,Year
train_document.txt,7014,10,26,Director
train_document.txt,7014,28,42,Genre
train_document.txt,7014,44,109,Plot
train_document.txt,7015,5,8,Year
train_document.txt,7015,21,33,Actor
train_document.txt,7015,39,50,Actor
train_document.txt,7015,59,91,Origin
train_document.txt,7016,5,8,Year
train_document.txt,7016,10,22,Director
train_document.txt,7016,24,31,Genre
train_document.txt,7016,42,79,Actor
train_document.txt,7016,85,99,Actor
train_document.txt,7017,5,8,Year
train_document.txt,7017,10,15,Genre
train_document.txt,7017,23,110,Plot
train_document.txt,7018,5,8,Year
train_document.txt,7018,10,15,Genre
train_document.txt,7018,35,107,Plot
train_document.txt,7019,5,8,Year
train_document.txt,7019,10,27,Genre
train_document.txt,7019,40,54,Actor
train_document.txt,7019,63,104,Plot
train_document.txt,7020,5,8,Year
train_document.txt,7020,10,19,Director
train_document.txt,7020,21,35,Genre
train_document.txt,7020,43,111,Plot
train_document.txt,7021,5,8,Year
train_document.txt,7021,10,23,Director
train_document.txt,7021,39,52,Actor
train_document.txt,7021,57,116,Plot
train_document.txt,7022,5,8,Year
train_document.txt,7022,10,24,Director
train_document.txt,7022,35,58,Origin
train_document.txt,7022,64,105,Plot
train_document.txt,7023,5,8,Year
train_document.txt,7023,10,24,Director
train_document.txt,7023,26,40,Genre
train_document.txt,7023,50,95,Actor
train_document.txt,7023,101,114,Actor
train_document.txt,7024,5,8,Year
train_document.txt,7024,10,19,Director
train_document.txt,7024,30,44,Genre
train_document.txt,7024,55,64,Actor
train_document.txt,7024,70,80,Actor
train_document.txt,7025,5,8,Year
train_document.txt,7025,10,23,Director
train_document.txt,7025,25,40,Genre
train_document.txt,7025,45,122,Plot
train_document.txt,7026,5,8,Year
train_document.txt,7026,10,22,Director
train_document.txt,7026,24,38,Genre
train_document.txt,7026,48,81,Actor
train_document.txt,7026,87,99,Actor
train_document.txt,7027,5,8,Year
train_document.txt,7027,25,126,Plot
train_document.txt,7028,5,8,Year
train_document.txt,7028,20,30,Actor
train_document.txt,7028,36,47,Actor
train_document.txt,7028,49,92,Plot
train_document.txt,7029,5,8,Year
train_document.txt,7029,22,35,Actor
train_document.txt,7029,47,57,Character_Name
train_document.txt,7029,63,89,Plot
train_document.txt,7030,5,8,Year
train_document.txt,7030,10,24,Genre
train_document.txt,7030,34,47,Actor
train_document.txt,7030,53,65,Actor
train_document.txt,7030,87,100,Director
train_document.txt,7031,5,8,Year
train_document.txt,7031,10,24,Genre
train_document.txt,7031,43,101,Plot
train_document.txt,7032,5,8,Year
train_document.txt,7032,10,24,Genre
train_document.txt,7032,35,87,Actor
train_document.txt,7032,93,106,Actor
train_document.txt,7033,5,8,Year
train_document.txt,7033,10,19,Director
train_document.txt,7033,21,26,Genre
train_document.txt,7033,43,107,Plot
train_document.txt,7034,5,8,Year
train_document.txt,7034,10,22,Genre
train_document.txt,7034,39,55,Actor
train_document.txt,7034,61,75,Actor
train_document.txt,7034,77,117,Plot
train_document.txt,7035,5,8,Year
train_document.txt,7035,10,15,Genre
train_document.txt,7035,31,84,Actor
train_document.txt,7035,90,100,Actor
train_document.txt,7036,5,8,Year
train_document.txt,7036,10,24,Genre
train_document.txt,7036,43,92,Quote
train_document.txt,7037,5,8,Year
train_document.txt,7037,10,25,Director
train_document.txt,7037,42,80,Actor
train_document.txt,7037,86,98,Actor
train_document.txt,7038,5,8,Year
train_document.txt,7038,10,23,Genre
train_document.txt,7038,38,98,Plot
train_document.txt,7039,5,8,Year
train_document.txt,7039,10,17,Genre
train_document.txt,7039,19,39,Origin
train_document.txt,7039,50,62,Plot
train_document.txt,7039,70,76,Character_Name
train_document.txt,7039,78,89,Plot
train_document.txt,7039,91,95,Character_Name
train_document.txt,7040,5,8,Year
train_document.txt,7040,10,17,Genre
train_document.txt,7040,45,59,Character_Name
train_document.txt,7040,65,114,Plot
train_document.txt,7041,5,8,Year
train_document.txt,7041,10,17,Genre
train_document.txt,7041,28,39,Actor
train_document.txt,7041,44,106,Plot
train_document.txt,7042,5,8,Year
train_document.txt,7042,10,17,Genre
train_document.txt,7042,19,92,Plot
train_document.txt,7043,5,8,Year
train_document.txt,7043,10,19,Director
train_document.txt,7043,21,26,Genre
train_document.txt,7043,40,54,Actor
train_document.txt,7043,56,92,Plot
train_document.txt,7044,5,8,Year
train_document.txt,7044,10,19,Director
train_document.txt,7044,21,35,Genre
train_document.txt,7044,45,85,Actor
train_document.txt,7044,91,107,Actor
train_document.txt,7045,5,8,Year
train_document.txt,7045,10,20,Director
train_document.txt,7045,22,36,Genre
train_document.txt,7045,46,83,Actor
train_document.txt,7045,89,99,Actor
train_document.txt,7046,5,8,Year
train_document.txt,7046,10,21,Genre
train_document.txt,7046,23,88,Plot
train_document.txt,7047,5,8,Year
train_document.txt,7047,10,15,Genre
train_document.txt,7047,32,104,Plot
train_document.txt,7048,5,8,Year
train_document.txt,7048,10,23,Director
train_document.txt,7048,25,32,Genre
train_document.txt,7048,42,77,Actor
train_document.txt,7048,83,98,Actor
train_document.txt,7049,5,8,Year
train_document.txt,7049,10,20,Director
train_document.txt,7049,28,106,Plot
train_document.txt,7050,5,8,Year
train_document.txt,7050,10,23,Director
train_document.txt,7050,25,30,Genre
train_document.txt,7050,37,119,Plot
train_document.txt,7051,5,8,Year
train_document.txt,7051,10,15,Genre
train_document.txt,7051,17,121,Plot
train_document.txt,7052,5,8,Year
train_document.txt,7052,10,15,Genre
train_document.txt,7052,26,37,Actor
train_document.txt,7052,42,49,Plot
train_document.txt,7052,55,66,Actor
train_document.txt,7052,71,77,Plot
train_document.txt,7053,5,8,Year
train_document.txt,7053,10,15,Genre
train_document.txt,7053,26,106,Plot
train_document.txt,7054,5,8,Year
train_document.txt,7054,10,15,Genre
train_document.txt,7054,25,74,Actor
train_document.txt,7054,80,95,Actor
train_document.txt,7055,5,8,Year
train_document.txt,7055,10,15,Genre
train_document.txt,7055,23,49,Actor
train_document.txt,7055,57,104,Plot
train_document.txt,7056,5,8,Year
train_document.txt,7056,10,15,Genre
train_document.txt,7056,34,79,Origin
train_document.txt,7057,5,8,Year
train_document.txt,7057,18,30,Director
train_document.txt,7057,37,62,Plot
train_document.txt,7057,67,71,Character_Name
train_document.txt,7057,78,93,Origin
train_document.txt,7058,5,8,Year
train_document.txt,7058,33,47,Director
train_document.txt,7058,66,92,Relationship
train_document.txt,7058,94,106,Actor
train_document.txt,7059,5,8,Year
train_document.txt,7059,21,31,Actor
train_document.txt,7059,36,88,Plot
train_document.txt,7060,5,8,Year
train_document.txt,7060,10,25,Director
train_document.txt,7060,27,41,Genre
train_document.txt,7060,51,89,Actor
train_document.txt,7060,95,114,Actor
train_document.txt,7061,5,8,Year
train_document.txt,7061,10,15,Genre
train_document.txt,7061,34,51,Director
train_document.txt,7062,5,8,Year
train_document.txt,7062,10,15,Genre
train_document.txt,7062,32,45,Actor
train_document.txt,7062,50,50,Actor
train_document.txt,7062,52,57,Plot
train_document.txt,7062,59,78,Actor
train_document.txt,7062,84,101,Plot
train_document.txt,7063,5,8,Year
train_document.txt,7063,10,22,Director
train_document.txt,7063,24,29,Genre
train_document.txt,7063,40,67,Actor
train_document.txt,7063,73,85,Actor
train_document.txt,7064,5,8,Year
train_document.txt,7064,10,21,Genre
train_document.txt,7064,37,49,Actor
train_document.txt,7064,97,99,Director
train_document.txt,7065,5,8,Year
train_document.txt,7065,10,12,Director
train_document.txt,7065,14,28,Genre
train_document.txt,7065,30,159,Plot
train_document.txt,7066,5,8,Year
train_document.txt,7066,10,22,Director
train_document.txt,7066,24,37,Genre
train_document.txt,7066,47,85,Actor
train_document.txt,7066,91,103,Actor
train_document.txt,7067,5,8,Year
train_document.txt,7067,16,46,Origin
train_document.txt,7067,57,93,Plot
train_document.txt,7067,105,119,Actor
train_document.txt,7068,5,8,Year
train_document.txt,7068,25,39,Actor
train_document.txt,7068,45,57,Actor
train_document.txt,7068,62,98,Plot
train_document.txt,7069,5,8,Year
train_document.txt,7069,25,33,Actor
train_document.txt,7069,38,108,Plot
train_document.txt,7070,5,8,Year
train_document.txt,7070,10,26,Director
train_document.txt,7070,28,33,Genre
train_document.txt,7070,49,78,Actor
train_document.txt,7070,84,101,Actor
train_document.txt,7071,5,8,Year
train_document.txt,7071,10,19,Director
train_document.txt,7071,21,26,Genre
train_document.txt,7071,42,90,Actor
train_document.txt,7071,96,106,Actor
